Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
ef697acd-8107-4fe5-90ae-d896d275c31a,f6606ff6-c051-4e8e-abad-b41ebc380193,Fully Paid,99999999,Short Term,740.0,1909310.0,4 years,Home Mortgage,Debt Consolidation,21161.44,27.6,12.0,14,0,492993,729036.0,0.0,0.0
2fd93968-fd95-4c34-b0f8-44886a7df9f2,73f79026-85f9-4f93-9d3b-68b344baa7ae,Fully Paid,301070,Long Term,685.0,771856.0,2 years,Home Mortgage,Debt Consolidation,18395.8,13.5,32.0,8,0,88198,203456.0,0.0,0.0
703b8438-0441-4e33-9338-fc1abe289d33,3268925b-d1f7-4b7d-9a9d-93436d0b8a59,Fully Paid,215292,Short Term,,,< 1 year,Home Mortgage,Debt Consolidation,12147.65,17.8,,12,0,241604,420046.0,0.0,0.0
64be6cef-5937-43b7-83e1-c21bf86f827a,e2000d81-a359-42d8-a045-a6b6730cc0a8,Fully Paid,89364,Short Term,718.0,564756.0,3 years,Rent,Debt Consolidation,7436.03,19.7,24.0,7,0,72010,100210.0,0.0,0.0
a11d7694-b445-494e-8ebd-48d2e015e41d,740518d8-4dc5-45fa-b1a3-0148ffa22cf2,Charged Off,397254,Long Term,,,5 years,Home Mortgage,Debt Consolidation,13507.1,17.1,,7,0,363679,597322.0,0.0,0.0
bf9ca240-3002-410b-b14e-c9a7a04cc8b7,b44a43b1-cdf5-434e-8bd7-effde961d23b,Charged Off,356576,Short Term,741.0,873468.0,1 year,Rent,Debt Consolidation,13101.83,17.5,11.0,12,0,332253,606804.0,0.0,0.0
18d4261b-e3b8-4001-898b-bf3ad27c33c7,65d9b654-ebea-444e-8b80-72ac39e6c17e,Fully Paid,70114,Short Term,718.0,335369.0,1 year,Rent,Debt Consolidation,6056.06,15.8,17.0,7,0,196764,297814.0,0.0,0.0
3088a517-42d0-4c29-9e0c-5a1010cbc3a3,2c1b91cd-359f-41aa-b543-ca6a597cac4c,Fully Paid,43142,Short Term,729.0,894121.0,10+ years,Home Mortgage,Debt Consolidation,19149.15,18.8,,13,0,233776,639914.0,0.0,0.0
6e1d6094-15eb-4b44-b6d7-42b3e002b55f,deb68c87-48cb-4ad8-b2f3-5694b14837db,Fully Paid,379654,Short Term,,,< 1 year,Rent,Debt Consolidation,13613.31,17.2,53.0,7,0,222395,388410.0,0.0,0.0
d1edbd4b-b36d-4cc1-855a-9b45e0b48fff,7e37f67c-28c4-4c7b-9a07-39685d5762c6,Fully Paid,664686,Long Term,686.0,2200523.0,2 years,Home Mortgage,Debt Consolidation,54462.74,25.5,7.0,12,0,647273,864446.0,0.0,0.0
92ec7574-c58a-46d8-8332-a0c1bfd99ee1,965cfb69-2f63-4ada-9190-5802b0f6a867,Fully Paid,318736,Long Term,700.0,821978.0,10+ years,Rent,Debt Consolidation,17398.68,22.6,61.0,15,0,245765,453882.0,0.0,0.0
080a4ecf-0437-422d-bc0f-e2a60fc47766,17226e8f-f2c5-46b2-b832-7507802455ab,Fully Paid,123002,Short Term,722.0,1004397.0,10+ years,Rent,Debt Consolidation,9207.02,8.8,16.0,12,0,146072,319704.0,0.0,0.0
152bbf0b-6643-46d5-a947-4de9222bb264,c408750c-9e46-420b-8c1b-80bffbedc9a3,Fully Paid,234696,Short Term,,,3 years,Home Mortgage,Debt Consolidation,16689.79,26.7,18.0,7,0,141474,259600.0,0.0,0.0
ca12ccfd-7aa6-4625-aab9-50cbea35ebd3,7209369d-61dd-42eb-af7f-f23cc35b0185,Fully Paid,547140,Short Term,737.0,2362650.0,2 years,Home Mortgage,Debt Consolidation,18389.34,22.8,49.0,19,0,642124,1344530.0,0.0,0.0
8ed69d19-60ad-4889-932a-de20254e266b,7b35bd42-1b99-4541-9ff5-6045f7ce10e1,Fully Paid,161656,Short Term,670.0,1234639.0,8 years,Home Mortgage,Home Improvements,1903.42,7.6,27.0,6,0,82498,331650.0,0.0,0.0
067f4ece-d7a6-4e12-be0d-12482d2ebb1f,f8f534fe-7a81-4a12-b1dc-2462345d9c6a,Fully Paid,268840,Long Term,599.0,750500.0,10+ years,Rent,Other,15697.99,16.5,,10,0,117420,419628.0,0.0,0.0
64d76bcd-4c34-41ca-af2f-e9c0f444a77a,356f1a35-2dbe-4022-843f-f6160c46ac45,Charged Off,197802,Short Term,,,4 years,Rent,Debt Consolidation,6499.14,4.5,19.0,4,0,19114,43054.0,0.0,0.0
3f9d961a-bc54-429a-b0d4-6ca25c9d2fde,e1db72a2-5280-439f-b7e2-c1a87572fbea,Fully Paid,471636,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,23028.0,18.0,,10,0,657343,1176406.0,0.0,0.0
53e1b9c1-65e1-4807-b7d8-fde216188117,208c9b07-96d5-407c-b31a-e8a0fca72d27,Fully Paid,261602,Short Term,742.0,1750926.0,10+ years,Home Mortgage,Debt Consolidation,30203.35,18.6,14.0,19,0,243105,446820.0,0.0,0.0
609349e6-629d-4def-a4b3-5d4582d3f606,414e9ff9-ba14-46ff-b6f9-57bc831e5b1d,Fully Paid,765006,Long Term,689.0,4152830.0,10+ years,Home Mortgage,Debt Consolidation,30904.07,33.2,14.0,10,0,742444,913572.0,0.0,0.0
b3e94ec6-8382-40f1-9645-421c1c8d8214,e758f401-7fae-409a-8a8f-54dc97a29e14,Fully Paid,171776,Short Term,747.0,1168272.0,1 year,Rent,Debt Consolidation,11293.22,11.4,,4,0,82270,118030.0,0.0,0.0
10399b79-02cc-4802-b4cf-abdd1c42550c,b41b2fcf-2203-446b-bbe5-7c90f517e43d,Fully Paid,387662,Long Term,668.0,1874844.0,6 years,Home Mortgage,Home Improvements,15233.06,14.9,,10,0,727567,939202.0,0.0,0.0
adb11017-d853-470d-9009-20557713ec3c,fd668664-440e-45b2-9000-80822ec47e04,Fully Paid,108878,Short Term,732.0,940215.0,1 year,Rent,Debt Consolidation,13476.51,13.0,,7,0,181906,313456.0,0.0,0.0
7688eec0-9ea7-4e6e-a834-cd3a8dab0155,c60dcbc6-5771-45d8-a90a-ba1ae518c56d,Fully Paid,562650,Long Term,743.0,1030161.0,10+ years,Own Home,Debt Consolidation,18972.07,30.8,,10,0,829027,1483658.0,0.0,0.0
ff532c36-b357-4904-96f6-84249be9e8db,f4f9fcc8-6d22-4760-82fc-4a58271f6b35,Fully Paid,240306,Short Term,743.0,1037723.0,10+ years,Home Mortgage,Debt Consolidation,9339.45,13.1,,6,0,77691,145816.0,0.0,0.0
d7be25c3-cf48-45fb-bc69-e02e2ae08259,d25bb801-94a1-4920-9114-9889249e8435,Fully Paid,233640,Short Term,729.0,607696.0,9 years,Rent,Debt Consolidation,11850.11,10.2,,9,0,222490,415536.0,0.0,0.0
dce3e815-e791-4650-bf42-828107ea83d9,23725af8-dbb5-4a14-baa6-b99dea6405d0,Charged Off,744964,Long Term,702.0,1434500.0,10+ years,Home Mortgage,Debt Consolidation,10938.11,26.6,,13,1,421401,1219856.0,1.0,0.0
c5c3419e-dd40-48a6-9d15-74caf3c86573,60f260a4-b935-4984-9198-b7a585c02c81,Fully Paid,667194,Long Term,692.0,7298698.0,10+ years,Home Mortgage,Debt Consolidation,165437.18,21.7,31.0,16,0,2231474,3147144.0,0.0,0.0
f60254ba-9f04-438d-b118-050450d5774f,b7a3e4ae-aa18-4739-aca5-abe9b0cbe53f,Fully Paid,143220,Short Term,704.0,761140.0,1 year,Home Mortgage,Debt Consolidation,4623.84,22.4,,5,0,135470,198308.0,0.0,0.0
cfe8646e-a975-437f-957d-33098d0df21f,c2169acb-c57f-4459-8697-e40f0e9b236c,Fully Paid,123310,Short Term,751.0,904704.0,10+ years,Home Mortgage,Buy a Car,13057.94,14.6,,20,0,331208,1241152.0,0.0,0.0
01f8a44e-18ed-48ef-a9c9-9606bf6e14bc,7966ac6e-8835-491b-9479-419385a35424,Fully Paid,222244,Long Term,719.0,1510177.0,5 years,Home Mortgage,Debt Consolidation,11628.38,11.3,26.0,9,1,75506,150986.0,0.0,1.0
a1946f5b-3349-42b9-8837-541f665e6bda,867078c2-04a2-44b0-8f3b-b7854c190676,Fully Paid,399212,Long Term,722.0,957695.0,6 years,Rent,Debt Consolidation,15881.91,18.3,9.0,10,0,49704,182138.0,0.0,0.0
da249ec2-5fe8-4de2-9851-e8faafdfcebd,fdf962a3-7269-4bc8-a00a-3922afa9e30f,Charged Off,442420,Long Term,7310.0,1012548.0,10+ years,Home Mortgage,Debt Consolidation,18546.28,23.8,40.0,17,1,235372,582340.0,1.0,0.0
52d5d7eb-3b9a-42cf-879d-4c69c4d21ff8,42c6d8b4-5a5b-4f01-89ff-e7459e033867,Fully Paid,99999999,Short Term,744.0,3407289.0,10+ years,Home Mortgage,Debt Consolidation,62750.92,39.0,,18,0,713108,1196668.0,0.0,0.0
16f28953-6076-4707-84f4-c03c64bcbc46,021eacaf-71be-4930-afcc-435172bdf851,Fully Paid,152944,Short Term,706.0,810996.0,5 years,Rent,Debt Consolidation,10272.73,5.2,,7,0,68286,124520.0,0.0,0.0
bc1b73be-2252-4a50-8000-54df93c7618a,7fdf1b5b-7adb-48ce-9312-fead2d068c67,Charged Off,565488,Long Term,6430.0,1111918.0,3 years,Rent,Debt Consolidation,32894.13,16.2,36.0,13,0,201058,374902.0,0.0,0.0
04c1aa8a-80f7-450d-8199-3f210806d119,2dedcdc8-ef4d-48c8-814d-1f20bbea755e,Fully Paid,112640,Short Term,714.0,622592.0,1 year,Rent,Debt Consolidation,2858.74,7.9,,6,0,105583,144188.0,0.0,0.0
ba0047af-513e-4026-855c-3d788d910817,a8efc2c5-5e01-4232-816d-8dea009e139e,Fully Paid,305360,Short Term,743.0,713374.0,,Home Mortgage,Home Improvements,3430.07,16.6,,4,0,200773,488400.0,0.0,0.0
ee3a8905-bd7c-48b8-adf6-9b341d46af38,c1d82acc-a5a6-4d59-a4c8-c93a19d87295,Fully Paid,353584,Long Term,697.0,763420.0,10+ years,Home Mortgage,Debt Consolidation,18958.2,21.0,,12,0,256253,343442.0,0.0,0.0
9529d1d6-e069-4736-88c9-95fc1b61f781,0c9a021b-15a8-4bcb-8241-ffcd087bbb51,Charged Off,331826,Short Term,7360.0,1146270.0,1 year,Rent,Debt Consolidation,23403.06,9.1,18.0,11,0,251997,686532.0,0.0,0.0
3cc68e95-7013-4b5d-b321-a74e2dc566eb,c688c304-e46d-4bd7-8611-a7ba340a91aa,Fully Paid,761156,Short Term,721.0,4225847.0,10+ years,Home Mortgage,Debt Consolidation,30003.47,23.4,18.0,16,0,905768,1577136.0,0.0,0.0
58e8b5f0-9d55-4fad-a6be-6e1e6d77076b,1fc3d912-e69c-473f-b0d9-388d7db08bc7,Fully Paid,78716,Short Term,718.0,604295.0,8 years,Rent,Debt Consolidation,9467.13,20.2,25.0,5,0,99009,179410.0,0.0,0.0
ae29ae8a-b413-455c-8149-fee44a05c367,a01cee76-c815-4208-bf95-9ba18f4fa958,Fully Paid,220638,Long Term,670.0,1295743.0,5 years,Rent,Debt Consolidation,21703.7,27.0,,11,0,173394,993982.0,0.0,0.0
d4062e70-befa-4995-8643-a0de73938182,81536ad9-5ccf-4eb8-befb-47a4d608658e,Fully Paid,176220,Short Term,723.0,1331596.0,5 years,Rent,Debt Consolidation,20639.7,6.1,,15,0,253460,427174.0,0.0,0.0
cdc1ff59-069e-4d9d-9b7b-11ab01aad8e8,d8649697-87b9-4b5a-ad2a-2b3c40b1d5d4,Charged Off,307472,Short Term,742.0,777670.0,10+ years,Home Mortgage,Debt Consolidation,12442.72,26.1,6.0,11,0,287641,1034352.0,0.0,0.0
6f50af1a-35d1-49e0-a2bc-6e5ca97f7263,7d79f1f9-3a60-4406-9e7b-8f86e2c560d4,Fully Paid,99999999,Short Term,715.0,788272.0,2 years,Rent,Debt Consolidation,15266.31,11.4,,11,0,90991,110792.0,0.0,0.0
e3672dff-1595-4fc0-8852-94f09c1fbdb8,319338c9-47be-4f38-b3ec-d3c5ec0a5660,Fully Paid,772618,Long Term,697.0,2673813.0,6 years,Home Mortgage,Debt Consolidation,48351.39,17.2,,15,0,626905,839168.0,0.0,0.0
9ceb7f9f-ff61-4989-b96c-384d5afff499,445915b6-c363-4f20-b0ec-1d309dca49dd,Charged Off,217206,Short Term,7420.0,844151.0,2 years,Home Mortgage,Debt Consolidation,2159.73,8.5,,14,1,149055,434742.0,1.0,0.0
63eb9615-d228-4c33-90ff-e13f0d15266b,58b4beb1-5832-4eb6-be54-8ff84a89eb15,Fully Paid,570680,Short Term,704.0,1121190.0,7 years,Own Home,Debt Consolidation,11398.86,11.3,6.0,14,0,629337,1644962.0,0.0,0.0
33e396f1-5d13-45ff-965e-0f70812db434,ea2bdb11-fcb7-40ed-ab9d-65ddafb859f6,Fully Paid,320276,Long Term,624.0,1306212.0,7 years,Home Mortgage,Debt Consolidation,26233.11,11.2,45.0,13,1,141113,224752.0,1.0,0.0
ede53868-f99a-476c-9bf6-4182b3538741,ab25a079-5daa-42ec-ad5a-0b5f9309dfea,Fully Paid,435644,Short Term,720.0,1130595.0,1 year,Home Mortgage,Debt Consolidation,20915.96,10.0,,12,0,269895,359216.0,0.0,0.0
c330f8ed-fdf6-43dd-93a7-54392a42fd3e,714f97d5-91bc-4f15-895f-d70c6b4d563b,Charged Off,672474,Long Term,693.0,2052057.0,,Home Mortgage,Debt Consolidation,47881.52,24.7,70.0,15,0,469756,618794.0,0.0,0.0
abe51e82-0c91-4323-a5c4-a419ff997f30,d0cc226c-7e55-4709-b8f3-7404ee0c30b7,Charged Off,21472,Short Term,735.0,1365112.0,6 years,Rent,Debt Consolidation,14106.17,18.9,,6,0,171456,221320.0,0.0,0.0
17c5360d-271b-4779-b0e4-5768f3f01ea0,6f52dd92-dba2-4dd4-ac3e-3edb2d3c85da,Fully Paid,195448,Short Term,739.0,1115908.0,3 years,Home Mortgage,Debt Consolidation,8211.23,22.0,44.0,10,0,118389,204292.0,0.0,0.0
a4154f62-acf2-46b8-8a0e-e92ded2607d5,30944c50-e7a7-44e3-9162-62433b1ea92e,Fully Paid,277882,Short Term,711.0,867407.0,10+ years,Own Home,Debt Consolidation,23275.19,29.7,,11,1,100719,204600.0,0.0,0.0
f3489665-3d2e-4618-920d-e1148219eefe,c6a22541-147f-44b1-968b-c42369a4101a,Fully Paid,309254,Short Term,673.0,1975715.0,5 years,Rent,Debt Consolidation,24696.39,26.5,30.0,14,0,303316,2115740.0,0.0,0.0
c383b0c2-3cb8-46d1-a1d3-ca63af631538,dbb3d63b-8b75-43a8-a3b3-991961527e7e,Fully Paid,774928,Long Term,683.0,1797438.0,8 years,Home Mortgage,Debt Consolidation,33252.47,27.1,75.0,6,0,365845,546612.0,0.0,0.0
38a5da4e-2f6a-414d-a008-ee9af64498e6,640b19f5-0d6e-46d5-8fc0-3c450d24afa8,Fully Paid,45672,Short Term,,,5 years,Home Mortgage,Debt Consolidation,17058.96,23.5,12.0,11,2,139004,205040.0,2.0,0.0
ba57ef21-0ebb-436b-bdbc-4d28afd073c3,1c60d6ea-ecfe-4f6d-8f25-23d3de9373d9,Fully Paid,78386,Short Term,,,4 years,Rent,Debt Consolidation,10115.6,5.5,,12,0,53751,292226.0,0.0,0.0
efcfdd22-538a-4171-86c3-dfef6ce7b591,f512b24d-2a1e-480c-a5af-0a0a8e41314d,Fully Paid,401346,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,22738.06,15.4,25.0,10,0,476919,829180.0,0.0,0.0
5fe26d06-dac9-4f80-b3e2-12689b69dc8e,47f94dba-66d9-4fe7-a41f-554ce5685d5c,Fully Paid,99999999,Short Term,748.0,752628.0,3 years,Rent,Debt Consolidation,13484.68,13.9,,19,0,184395,313522.0,0.0,0.0
51f97315-8c3f-475f-b330-88b3c6052432,4696da1e-679c-4bb3-81d4-ecb92681e0b8,Fully Paid,184250,Short Term,742.0,1310449.0,9 years,Home Mortgage,Buy a Car,25215.28,22.6,,9,0,962141,2678060.0,0.0,0.0
75f01b82-7beb-448f-8ffa-2da427619010,1ac10183-0012-44f1-a259-2d4622950ac9,Charged Off,459316,Long Term,7280.0,1227837.0,10+ years,Own Home,Debt Consolidation,32128.43,27.2,,19,1,278217,374154.0,1.0,0.0
26e49ce5-daec-4360-a60b-4e377f588389,74ddaab6-9b2e-42ec-91fd-02526894653a,Fully Paid,166782,Short Term,690.0,673892.0,,Rent,other,9490.69,12.0,,6,0,80959,125840.0,0.0,0.0
bc55cc76-4bd9-4cba-91d6-d94ada7c15d3,ceec4a55-11b1-43e6-913c-111466ca6953,Charged Off,224862,Short Term,710.0,679706.0,3 years,Rent,Debt Consolidation,5437.61,8.8,,4,0,186048,289938.0,0.0,0.0
1907d7dc-167a-4668-a1bb-8a349b525dfc,346d173f-8150-432a-b29a-ae46179e0514,Charged Off,110220,Short Term,730.0,951900.0,10+ years,Rent,Debt Consolidation,20386.43,16.9,,18,1,217550,410256.0,1.0,0.0
41f920d2-0018-46f0-890b-9f1a1d9e6719,a4925417-9207-4743-864f-d25c3574a8a2,Fully Paid,789030,Long Term,622.0,2336316.0,10+ years,Home Mortgage,Debt Consolidation,16081.6,24.0,39.0,12,0,416461,577522.0,0.0,0.0
d113c883-3547-4e09-b506-1a7762292a1f,fc344332-f181-46a6-b97b-778e0556a95b,Fully Paid,305162,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,21225.47,18.0,,17,0,263454,719466.0,0.0,0.0
a3428f27-8fcc-47b8-8c95-1ee0e5798f86,35773099-1f78-4c05-befb-a2c41de40ca6,Fully Paid,327602,Short Term,745.0,1697517.0,10+ years,Home Mortgage,Debt Consolidation,22775.11,22.8,13.0,8,0,2581321,5660798.0,0.0,0.0
582cc032-cd0d-4ca1-9dcc-99b5d1136b47,707beeca-4606-41ba-833a-326987ab4b3e,Fully Paid,162008,Short Term,712.0,1701792.0,10+ years,Rent,Debt Consolidation,24817.8,19.0,45.0,7,0,73644,105160.0,0.0,0.0
06d83247-3d7f-44ec-8dd2-7e7e791f1621,6ddffb4b-45d3-4d5a-9505-44184059fc1a,Charged Off,301378,Short Term,,,7 years,Home Mortgage,Debt Consolidation,12196.1,16.2,50.0,9,0,123196,187198.0,0.0,0.0
d2405e0a-38f4-4485-affb-30434b0304ae,dfe6fe45-0ba4-49b9-83fb-8b568cf49a6e,Fully Paid,443080,Short Term,746.0,4400590.0,4 years,Rent,Debt Consolidation,20976.0,16.7,,12,0,428659,1285834.0,0.0,0.0
f50390b1-0ac6-4c82-a3a4-e038823a2176,1b4f5f65-0ff7-45d8-8472-cee5d204fa13,Fully Paid,257796,Short Term,732.0,1669815.0,5 years,Home Mortgage,Debt Consolidation,20594.48,16.6,17.0,11,0,231629,322344.0,0.0,0.0
76968d6e-8dcb-452f-bad8-c0088425cfe4,1c4530b7-cecc-46fd-807c-1dc040edc19e,Fully Paid,559196,Long Term,694.0,1407007.0,10+ years,Rent,Debt Consolidation,17353.08,21.4,,7,0,374794,469678.0,0.0,0.0
597e5f16-e5ac-4a90-8080-524f7b5f7ec7,a5dd6da4-6130-4cdb-bf70-f0b2a9cd0ed8,Fully Paid,283888,Short Term,740.0,3488989.0,3 years,Home Mortgage,other,31110.03,29.8,,10,0,888041,1349414.0,0.0,0.0
21d79249-567e-4094-a98e-6a9bfe36efb1,bf3a2bd6-aa44-4a4b-9d91-6f6869867f9e,Fully Paid,669262,Short Term,673.0,1979287.0,6 years,Home Mortgage,Debt Consolidation,20947.5,14.9,58.0,12,0,342399,459404.0,0.0,0.0
f18e7ca9-c91b-4f11-8ad4-b81365e6e3f6,2b17f7c5-3973-48da-8a45-cb0e09aa4774,Fully Paid,292666,Short Term,704.0,705812.0,7 years,Rent,Debt Consolidation,13528.19,20.4,41.0,6,1,39919,150084.0,1.0,0.0
b30cd73a-ef49-4dee-bdd5-33eef559f85d,14910edd-f218-40fc-b10d-7074199e8a44,Fully Paid,463562,Long Term,,,6 years,Rent,Debt Consolidation,25760.96,18.8,64.0,7,0,85709,347006.0,0.0,0.0
a5d5c1f1-30b4-4bda-ba08-9818bcf81e5b,aeec2af5-3be1-4175-8f48-b74875124aa9,Fully Paid,167904,Short Term,725.0,2416800.0,10+ years,Own Home,Home Improvements,18246.84,19.7,,11,0,348992,840092.0,0.0,0.0
e8f95517-6105-4c79-b96b-4690349b5265,e325f2e8-0883-4400-96b7-b6b20e71a179,Fully Paid,84568,Short Term,,,,Home Mortgage,other,2002.98,16.0,24.0,16,0,63289,1003948.0,0.0,0.0
2967cd89-7371-4c0f-bdad-ec853eb53fff,680a1300-0592-42b1-8be0-3617dfb3b198,Fully Paid,306064,Short Term,718.0,2360047.0,7 years,Home Mortgage,Debt Consolidation,38743.85,22.3,9.0,13,0,335103,771408.0,0.0,0.0
de86a092-f4f0-471e-88b5-e4adc75961b1,415df021-1137-4e30-84a0-a4323e385059,Charged Off,263582,Long Term,7070.0,910537.0,10+ years,Rent,Business Loan,14136.19,27.7,,9,0,215802,433048.0,0.0,0.0
d0452b08-eb2a-4c2c-9dc7-aa59d646650a,f5c6e24a-3a7d-4ae8-9607-4105ac8c7ace,Fully Paid,194216,Short Term,722.0,525559.0,2 years,Rent,other,858.42,9.8,,4,0,26695,58300.0,0.0,0.0
2c60cd2a-471d-489f-a63d-43a436c99562,5379e735-01d9-463a-b469-040e82c2371c,Fully Paid,174262,Short Term,725.0,1128714.0,5 years,Rent,Debt Consolidation,19376.2,11.4,,20,0,291460,646492.0,0.0,0.0
454c1106-8e9a-4c19-93bd-8aa384cf2712,b9ad8b32-000d-45a1-8ad8-511d0c408852,Fully Paid,173250,Short Term,706.0,748144.0,< 1 year,Rent,Debt Consolidation,3441.47,14.2,80.0,3,0,139935,240416.0,0.0,0.0
f7fe25bd-85db-4cbe-9b23-e379d862a64b,558a5cb7-3a81-4b1a-a6a0-ef839f7d64c0,Charged Off,265078,Long Term,728.0,1240073.0,10+ years,Home Mortgage,Debt Consolidation,6448.41,16.5,70.0,6,0,105792,442200.0,0.0,0.0
910e94ca-fe41-4762-b6dc-919e22ef01e3,8476e109-a699-4aa7-84b3-5a7554a0a457,Fully Paid,99999999,Short Term,732.0,2983152.0,,Rent,Debt Consolidation,24760.23,45.9,40.0,9,0,518301,658768.0,0.0,0.0
93f8aae7-5cd3-47ee-9bbe-4272628676dd,ba6e40e1-f131-4f48-8a7a-562b9d679c6f,Fully Paid,99999999,Short Term,732.0,1328803.0,3 years,Rent,Debt Consolidation,24472.19,10.8,25.0,9,0,90896,230802.0,0.0,0.0
9d100851-39cc-4d37-9530-6caeedd98be5,9d8771af-9d50-4d9f-bad1-92ade4caeec9,Charged Off,275528,Short Term,725.0,702145.0,3 years,Rent,other,8133.14,10.4,,9,0,149701,410762.0,0.0,0.0
f85ceceb-aaaa-4f86-97e8-5d36858c5a71,ba2b28ca-7992-497b-892a-b7070597c3c0,Fully Paid,539880,Short Term,706.0,1295933.0,10+ years,Home Mortgage,Debt Consolidation,9956.95,13.8,,7,0,406980,635096.0,0.0,0.0
38e1e6e5-a2b0-432e-a295-bc42818c0910,b75140d5-43e2-4049-95a5-abf5d73e6193,Fully Paid,624184,Short Term,725.0,1376512.0,2 years,Home Mortgage,Debt Consolidation,21565.19,11.6,,7,0,556510,650210.0,0.0,0.0
0796f030-fab0-4321-b3a6-43045b39522f,3a3580e6-b6f1-4df4-8456-74c4c15c3e43,Charged Off,399058,Short Term,,,6 years,Home Mortgage,Debt Consolidation,18763.45,10.7,,21,0,394763,889284.0,0.0,0.0
d5aa31e7-056f-44f3-8622-5f12f0bc14a1,8ef0d98a-cbcb-4080-a78c-d4649d00abdd,Fully Paid,330066,Short Term,748.0,1330266.0,5 years,Home Mortgage,Debt Consolidation,11573.28,15.8,,12,0,35245,1133836.0,0.0,0.0
9fb2639e-a986-4aa9-bc8a-f436959fb613,eb9e49c7-c2e6-4721-90e7-07993129fb97,Fully Paid,300542,Short Term,,,< 1 year,Rent,Debt Consolidation,10004.64,16.2,60.0,10,0,1843,153010.0,0.0,0.0
f43d07b4-85dd-42ce-8c47-268fef5c085b,d4b201a1-7b32-4eb9-a19c-843b9ab068af,Charged Off,434676,Long Term,,,< 1 year,Rent,Debt Consolidation,20141.71,15.7,,14,0,563198,853578.0,0.0,0.0
c8acb527-e368-45e8-84a2-d51fca650f73,50a62cec-f46a-4f0c-ad19-7022368e3b01,Fully Paid,103554,Short Term,744.0,1129740.0,< 1 year,Rent,Debt Consolidation,4970.78,43.9,15.0,6,0,52307,1288628.0,0.0,0.0
7ba70763-7e89-43ec-bce9-72817401ae0e,42aa2325-bf3b-430e-bee8-649015ba4488,Fully Paid,267872,Short Term,747.0,1002516.0,4 years,Home Mortgage,Debt Consolidation,15773.04,20.1,,14,0,421629,1258290.0,0.0,0.0
c6e3b87a-ee57-45e7-bf95-e6ecf9a7a1bc,deece90f-5c0b-4122-9b3d-ff2a194e6719,Fully Paid,558910,Long Term,,,6 years,Home Mortgage,Debt Consolidation,23721.31,28.0,,10,0,449331,861410.0,0.0,0.0
2c1bfa0d-5d51-4090-b396-89a14b231068,4560bed7-19a3-498e-8ae8-0239078c194b,Fully Paid,318164,Short Term,746.0,727244.0,3 years,Home Mortgage,Debt Consolidation,7866.38,16.2,,11,0,288192,1079958.0,0.0,0.0
b2328e6e-6d39-4bfa-a474-b5298366b807,7d384b73-d303-4e35-b083-b4ff8d12799d,Fully Paid,99999999,Short Term,743.0,1438281.0,10+ years,Rent,Debt Consolidation,24810.2,19.8,,11,1,205561,436744.0,0.0,1.0
a675ad46-4049-403c-8a18-bc0df76d9557,e22bd2ba-af41-4f6c-a2a2-2ede3d72189c,Charged Off,359304,Long Term,647.0,1034341.0,5 years,Home Mortgage,Debt Consolidation,24048.49,9.0,,11,1,236113,311388.0,1.0,0.0
e559a512-1972-418d-88ed-6b08417d98cd,62a6b411-1023-458d-8aa1-cc59904f0ab4,Charged Off,267146,Long Term,668.0,1050377.0,10+ years,Rent,Debt Consolidation,8289.13,16.0,,8,0,100415,141130.0,0.0,0.0
ca06f7f4-beed-43be-b5cf-4b399cc6b2dc,50ea2eb1-96e8-4839-8c5c-f4568e560c7c,Fully Paid,736538,Short Term,742.0,1580591.0,2 years,Home Mortgage,Home Improvements,33982.64,20.8,19.0,11,0,99750,372592.0,0.0,0.0
8ebf35a2-ebab-46cf-b705-6947cccde651,d44dd876-58d4-4f6b-86f7-a3aa6bb40944,Fully Paid,186164,Short Term,739.0,1569533.0,8 years,Rent,Buy a Car,11823.7,25.3,58.0,10,1,98990,243870.0,1.0,0.0
dba5aa76-1045-4f7f-b86a-0a9348cb3694,c58ba2e7-6619-4319-bbf1-9fe6dc6037b5,Fully Paid,216326,Short Term,737.0,1012016.0,3 years,Home Mortgage,Debt Consolidation,7261.23,16.4,61.0,9,1,104785,209550.0,1.0,0.0
22e0e242-60f8-4c0c-8b78-ba133abe373c,7a428eb1-3469-459a-ba12-863f5dacf0cc,Charged Off,430452,Long Term,702.0,1858770.0,3 years,Home Mortgage,Debt Consolidation,29430.43,27.4,,18,0,531848,669372.0,0.0,0.0
b8c81641-2b43-4dd7-8c9b-3e3a1f2f4820,aaa170d0-efa3-42bd-baf6-caeac99b9141,Fully Paid,99999999,Short Term,739.0,1243132.0,3 years,Rent,Debt Consolidation,20822.48,15.0,,6,0,489098,837782.0,0.0,0.0
c68955f7-e459-4100-8036-91b72291f3e2,b2e4ac3a-b57c-4dd2-bc82-96bad83a7b04,Charged Off,529584,Long Term,646.0,2332573.0,1 year,Home Mortgage,Debt Consolidation,19399.19,18.8,32.0,10,0,54207,242308.0,0.0,0.0
