idnum,state,state2,stfips,zip,region,typebldg,floor,room,basement,windoor,rep,stratum,wave,starttm,stoptm,startdt,stopdt,activity,pcterr,adjwt,dupflag,zipflag,cntyfips,county,fips,Uppm,county_code,log_radon
5484,MN,MN,27,56201,5,1,0,0,Y, ,4,4,28,930,930,122887,123087,11.3,4.2,1177.377355,0,0,67,KANDIYOHI,27067,1.11598,32,2.433613355
5485,MN,MN,27,56201,5,1,0,4,Y, ,1,4,35,2000,2000,41188,41488,4.1,6.5,1088.985661,0,0,67,KANDIYOHI,27067,1.11598,32,1.435084525
5486,MN,MN,27,56201,5,1,0,4, , ,5,4,47,1615,1630,40488,40488,12.3,3.4,1105.956867,0,0,67,KANDIYOHI,27067,1.11598,32,2.517696473
5487,MN,MN,27,56201,5,1,0,4,Y, ,1,4,48,1835,1840,20288,20288,6.7,6.8,1088.985661,0,0,67,KANDIYOHI,27067,1.11598,32,1.916922612
5488,MN,MN,27,56733,2,1,0,4,Y, ,2,1,43,1800,1800,11988,12188,6.9,5,348.042925,0,0,69,KITTSON,27069,0.992227,33,1.945910149
5490,MN,MN,27,56743,2,1,1,2,N, ,4,1,29,1847,2230,121987,122187,0.9,36.2,464.057234,0,0,69,KITTSON,27069,0.992227,33,0
5491,MN,MN,27,56649,2,1,0,4,Y, ,5,2,26,2130,2235,121387,121587,1.7,19.4,471.366223,0,0,71,KOOCHICHING,27071,0.414025,34,0.587786665
5492,MN,MN,27,56649,2,1,0,4,Y, ,3,2,35,1540,700,10188,10188,1.4,16.6,433.316718,0,0,71,KOOCHICHING,27071,0.414025,34,0.405465108
5493,MN,MN,27,56649,2,1,1,3,N, ,1,2,30,700,700,122887,123087,2,16.4,485.435931,0,0,71,KOOCHICHING,27071,0.414025,34,0.741937345
5494,MN,MN,27,56649,2,1,1,3,N, ,4,2,1,1230,1230,22388,22588,1,25.2,461.274696,0,0,71,KOOCHICHING,27071,0.414025,34,0.09531018
5495,MN,MN,27,56653,2,1,0,2,Y, ,3,2,24,1630,1630,121687,121887,1,24.3,433.316718,0,0,71,KOOCHICHING,27071,0.414025,34,0.09531018
5496,MN,MN,27,56660,2,1,1,3,N, ,3,2,34,1000,1000,122287,122487,2.8,10,433.316718,0,0,71,KOOCHICHING,27071,0.414025,34,1.064710737
5499,MN,MN,27,56256,5,1,0,7,Y, ,4,4,42,1030,1100,21688,21888,16,3,1177.377355,0,0,73,LAC QUI PARLE,27073,1.36483,35,2.778819272
5500,MN,MN,27,55603,1,1,1,3,N, ,3,1,28,820,830,121387,121587,1.3,13.5,348.042925,0,0,75,LAKE,27075,0.500776,36,0.336472237
5501,MN,MN,27,55614,1,1,0,4,Y, ,3,1,30,730,730,122887,123087,1.3,21.4,348.042925,0,0,75,LAKE,27075,0.500776,36,0.336472237
5502,MN,MN,27,55616,1,1,0,4,Y, ,1,1,21,1800,1800,120287,121187,1.6,15.8,507.562599,0,0,75,LAKE,27075,0.500776,36,0.530628251
5503,MN,MN,27,55616,1,1,0,0,Y, ,2,1,24,1500,1500,121287,121487,0.9,40.7,348.042925,0,0,75,LAKE,27075,0.500776,36,0
5504,MN,MN,27,55616,1,1,0,4,Y, ,2,1,33,2030,2230,122687,122887,2.8,14.3,348.042925,0,0,75,LAKE,27075,0.500776,36,1.064710737
5505,MN,MN,27,55616,1,1,0,2,Y, ,3,1,34,1130,1430,122287,122487,0.5,0,348.042925,0,0,75,LAKE,27075,0.500776,36,-0.510825624
5506,MN,MN,27,55616,1,1,0,4,Y, ,1,1,22,1900,1900,122787,122987,1.5,20.6,507.562599,0,0,75,LAKE,27075,0.500776,36,0.470003629
5507,MN,MN,27,55616,1,1,0,4,Y, ,5,1,37,1150,1620,122687,122887,7.1,7.3,348.042925,0,0,75,LAKE,27075,0.500776,36,1.974081026
5508,MN,MN,27,55616,1,1,0,4,Y, ,4,1,1,900,900,22488,22688,0.5,0,464.057234,0,0,75,LAKE,27075,0.500776,36,-0.510825624
5509,MN,MN,27,56623,2,1,0,4,Y, ,5,1,31,1530,1530,10188,10188,10.1,4.5,348.042925,0,0,77,LAKE OF THE WOODS,27077,0.505752,37,2.32238772
5512,MN,MN,27,56686,2,1,1,1,N, ,3,1,50,900,900,20288,20288,2.9,8.6,348.042925,0,0,77,LAKE OF THE WOODS,27077,0.505752,37,1.098612289
5513,MN,MN,27,56017,4,1,0,4,Y, ,1,3,47,1550,1556,20288,20288,12.5,3.5,1024.442902,0,0,79,LE SUEUR,27079,1.21464,38,2.533696814
5515,MN,MN,27,56069,4,1,0,2,Y, ,2,3,25,850,850,121387,121687,4.5,6.3,921.864905,0,0,79,LE SUEUR,27079,1.21464,38,1.526056303
5516,MN,MN,27,56069,4,1,0,0,Y, ,4,3,26,800,800,10188,10188,3.9,8.1,990.411554,0,0,79,LE SUEUR,27079,1.21464,38,1.386294361
5518,MN,MN,27,56136,5,1,0,4, , ,4,4,23,1830,1900,122987,123187,17.5,6.2,1177.377355,0,0,81,LINCOLN,27081,1.56034,39,2.867898902
5519,MN,MN,27,56136,5,1,0,2,Y, ,1,4,44,1330,1330,12688,12888,10.6,4,1088.985661,0,0,81,LINCOLN,27081,1.56034,39,2.370243741
5522,MN,MN,27,56115,5,1,0,4,Y, ,1,4,23,1945,2230,21688,21888,6.5,7.4,1088.985661,0,0,83,LYON,27083,1.48399,40,1.887069649
5523,MN,MN,27,56175,5,1,1,3,N, ,2,4,29,1100,1100,121687,121887,6.9,5.1,1146.49919,0,0,83,LYON,27083,1.48399,40,1.945910149
5524,MN,MN,27,56175,5,1,0,7,Y, ,4,4,31,1100,1100,122387,122587,5.1,5.1,1177.377355,0,0,83,LYON,27083,1.48399,40,1.648658626
5525,MN,MN,27,56258,5,1,0,4,Y, ,3,4,21,1700,1700,120287,121087,12,3.9,1214.922779,0,0,83,LYON,27083,1.48399,40,2.493205453
5526,MN,MN,27,56258,5,1,0,4,Y, ,2,4,26,2000,2000,121387,121587,5.1,8.3,1146.49919,0,0,83,LYON,27083,1.48399,40,1.648658626
5527,MN,MN,27,56258,5,1,0,2,Y, ,1,4,1,1900,2100,30388,30388,8.9,5.3,1088.985661,0,0,83,LYON,27083,1.48399,40,2.197224577
5528,MN,MN,27,56258,5,1,0,2,Y, ,5,4,1,1100,1102,22588,22788,5.8,4.8,1105.956867,0,0,83,LYON,27083,1.48399,40,1.774952351
5530,MN,MN,27,56589,2,1,0,2,Y, ,5,2,1,700,700,22888,30388,3.9,5.4,471.366223,0,0,87,MAHNOMEN,27087,1.16137,41,1.386294361
5531,MN,MN,27,56701,2,1,1,3,N, ,4,4,2,2250,2253,22588,22788,1.5,14.1,1177.377355,0,0,89,MARSHALL,27089,1.01386,42,0.470003629
5532,MN,MN,27,56710,2,1,0,4,Y, ,2,1,47,1220,1226,12688,12888,23.8,2.2,348.042925,2,0,89,MARSHALL,27089,1.01386,42,3.173878459
5533,MN,MN,27,56727,2,5,1,3,N, ,5,1,23,1500,1500,123087,10188,0.9,29.7,348.042925,1,0,89,MARSHALL,27089,1.01386,42,0
5534,MN,MN,27,56738,2,1,1,3,N, ,3,1,2,1330,1330,22488,22688,1.4,15.6,348.042925,0,0,89,MARSHALL,27089,1.01386,42,0.405465108
5535,MN,MN,27,56738,2,1,1,3,Y, ,2,1,3,1300,1315,22688,22888,1.1,16.1,348.042925,0,0,89,MARSHALL,27089,1.01386,42,0.182321557
5536,MN,MN,27,56757,2,1,0,2,Y, ,1,1,39,1900,1945,11788,11988,2.8,12.9,507.562599,0,0,89,MARSHALL,27089,1.01386,42,1.064710737
5537,MN,MN,27,56757,2,1,0,4,Y, ,2,1,4,1800,1515,22388,22588,48.2,1.8,348.042925,2,0,89,MARSHALL,27089,1.01386,42,3.877431561
5538,MN,MN,27,56762,2,1,1,3,Y, ,1,1,35,1815,1815,122887,123087,0.9,30.7,507.562599,0,0,89,MARSHALL,27089,1.01386,42,0
5539,MN,MN,27,56762,2,1,0,4,Y, ,5,1,47,800,1300,41288,41488,8.3,4.2,348.042925,0,0,89,MARSHALL,27089,1.01386,42,2.128231706
5540,MN,MN,27,56031,5,1,0,4,Y, ,4,4,22,750,810,121787,121987,4.1,5.6,1177.377355,0,0,91,MARTIN,27091,1.18041,43,1.435084525
5541,MN,MN,27,56031,5,2,1,1,Y, ,5,4,33,1100,1100,122787,122987,0.5,0,1105.956867,1,0,91,MARTIN,27091,1.18041,43,-0.510825624
5542,MN,MN,27,56031,5,1,0,4,Y, ,4,4,44,1800,1800,20288,20288,6.7,7.7,1177.377355,1,0,91,MARTIN,27091,1.18041,43,1.916922612
5543,MN,MN,27,56031,5,1,0,4,Y, ,5,4,47,1730,1730,20288,20288,7.5,7,1105.956867,0,0,91,MARTIN,27091,1.18041,43,2.028148247
5544,MN,MN,27,56031,5,1,0,4,Y, ,1,4,49,900,1000,20288,20288,9.2,3.5,1088.985661,0,0,91,MARTIN,27091,1.18041,43,2.2300144
5546,MN,MN,27,56171,5,1,0,4,Y, ,5,4,3,1500,1500,30388,31188,1.5,17.3,1105.956867,0,0,91,MARTIN,27091,1.18041,43,0.470003629
5547,MN,MN,27,55336,5,1,0,2,Y, ,4,3,34,1630,1630,122687,122887,10.3,3.7,990.411554,0,0,85,MCLEOD,27085,1.15076,44,2.341805806
5548,MN,MN,27,55336,5,1,0,0,Y, ,3,3,41,600,600,11988,12188,3.9,8.3,1071.318034,0,0,85,MCLEOD,27085,1.15076,44,1.386294361
5550,MN,MN,27,55336,5,1,0,4,Y, ,1,3,45,1230,1230,12688,12888,9.9,6.4,1024.442902,0,0,85,MCLEOD,27085,1.15076,44,2.302585093
5551,MN,MN,27,55336,5,1,0,4,Y, ,5,3,3,900,900,22488,22688,2.3,12,893.23743,0,0,85,MCLEOD,27085,1.15076,44,0.875468737
5552,MN,MN,27,55350,5,1,0,2,Y, ,2,3,30,0,0,122087,122287,4.4,11,921.864905,0,0,85,MCLEOD,27085,1.15076,44,1.504077397
5553,MN,MN,27,55350,5,1,0,4,Y, ,5,3,34,1630,1630,122287,122487,2.8,9.9,893.23743,0,0,85,MCLEOD,27085,1.15076,44,1.064710737
5554,MN,MN,27,55350,5,1,1,3,Y, ,3,3,30,1530,1500,11088,11288,1.1,35.3,1071.318034,0,0,85,MCLEOD,27085,1.15076,44,0.182321557
5555,MN,MN,27,55350,5,1,0,4,Y, ,1,3,35,1300,1300,122787,123087,1.2,18.2,1024.442902,0,0,85,MCLEOD,27085,1.15076,44,0.262364264
5556,MN,MN,27,55350,5,2,1,3,Y, ,3,3,38,800,900,11488,11688,1.6,34.4,1071.318034,0,0,85,MCLEOD,27085,1.15076,44,0.530628251
5557,MN,MN,27,55350,5,1,1,3,Y, ,4,3,39,1100,1100,11788,11988,25.4,2,990.411554,2,0,85,MCLEOD,27085,1.15076,44,3.238678452
5558,MN,MN,27,55350,5,1,1,3,Y, ,4,3,43,1809,1700,12088,12288,0,0,990.411554,0,0,85,MCLEOD,27085,1.15076,44,-2.302585093
5559,MN,MN,27,55350,5,1,0,4,Y, ,4,3,1,800,815,31088,31288,10.6,3.8,990.411554,0,0,85,MCLEOD,27085,1.15076,44,2.370243741
5560,MN,MN,27,55325,5,1,0,4,Y, ,5,4,49,1710,1800,20288,20288,2.3,16.3,1105.956867,0,0,93,MEEKER,27093,1.02424,45,0.875468737
5561,MN,MN,27,55355,5,1,0,7,Y, ,3,4,28,800,1104,121787,121987,3.9,6.7,1214.922779,0,0,93,MEEKER,27093,1.02424,45,1.386294361
5562,MN,MN,27,55355,5,1,0,4,Y, ,2,4,29,800,800,121987,122187,7.2,4.7,1146.49919,0,0,93,MEEKER,27093,1.02424,45,1.987874348
5563,MN,MN,27,55355,5,0,0,0, , ,4,4,30,1100,1100,11088,11288,2.1,9.4,1177.377355,0,0,93,MEEKER,27093,1.02424,45,0.78845736
5565,MN,MN,27,55371,5,1,1,3,Y, ,4,4,21,800,800,121487,121687,0.5,54.1,1177.377355,0,0,95,MILLE LACS,27095,0.810536,46,-0.510825624
5566,MN,MN,27,56358,5,1,0,0,Y, ,2,4,37,1700,1700,122787,122987,5.7,8.2,1146.49919,0,0,95,MILLE LACS,27095,0.810536,46,1.757857918
5568,MN,MN,27,56345,2,1,0,4,Y, ,3,3,24,1800,1805,122087,122287,2.1,18.1,1071.318034,0,0,97,MORRISON,27097,0.910987,47,0.78845736
5569,MN,MN,27,56345,2,1,0,1,Y, ,2,3,38,2030,2030,11288,11488,4.4,7.8,921.864905,1,0,97,MORRISON,27097,0.910987,47,1.504077397
5570,MN,MN,27,56345,2,1,0,7,Y, ,2,3,40,1040,1040,11988,12188,2.4,11.1,921.864905,0,0,97,MORRISON,27097,0.910987,47,0.916290732
5572,MN,MN,27,56345,2,1,1,3,Y, ,5,3,46,2000,2000,12688,12888,3,9.2,893.23743,0,0,97,MORRISON,27097,0.910987,47,1.131402111
5573,MN,MN,27,56364,2,1,0,4,Y, ,3,3,34,1630,1630,122887,123087,3,12.4,1071.318034,0,0,97,MORRISON,27097,0.910987,47,1.131402111
5575,MN,MN,27,56466,2,1,0,1,Y, ,5,3,48,1600,1800,20288,20288,3.9,12.9,893.23743,0,0,97,MORRISON,27097,0.910987,47,1.386294361
5576,MN,MN,27,55909,4,1,0,4,Y, ,3,3,49,1915,2030,20288,20288,10.9,4,1071.318034,0,0,99,MOWER,27099,1.29814,48,2.397895273
5577,MN,MN,27,55912,4,1,0,2,Y, ,1,3,29,2100,2100,121687,121887,6.4,6.9,1024.442902,0,0,99,MOWER,27099,1.29814,48,1.871802177
5579,MN,MN,27,55912,4,1,0,4,Y, ,1,3,35,1900,1900,122887,123087,3,10.9,1024.442902,0,0,99,MOWER,27099,1.29814,48,1.131402111
5580,MN,MN,27,55912,4,1,0,0,Y, ,5,3,42,1400,1400,11688,11888,4.5,6,893.23743,0,0,99,MOWER,27099,1.29814,48,1.526056303
5581,MN,MN,27,55912,4,1,0,2,Y, ,5,3,50,1845,645,22188,22388,2.1,12.8,893.23743,0,0,99,MOWER,27099,1.29814,48,0.78845736
5583,MN,MN,27,55917,4,1,1,2,Y, ,2,3,23,1130,1230,121187,121387,1.3,18.5,921.864905,0,0,99,MOWER,27099,1.29814,48,0.336472237
5584,MN,MN,27,55918,4,1,0,4,Y, ,5,3,33,630,630,122987,123187,9.2,4.9,893.23743,0,0,99,MOWER,27099,1.29814,48,2.2300144
5585,MN,MN,27,55936,4,1,1,3,Y, ,1,3,33,1300,1300,122287,122487,1.1,26.9,1024.442902,0,0,99,MOWER,27099,1.29814,48,0.182321557
5586,MN,MN,27,55936,4,1,0,4,Y, ,2,3,2,900,1130,30388,31088,10.6,4,921.864905,0,0,99,MOWER,27099,1.29814,48,2.370243741
5587,MN,MN,27,55967,4,1,0,7,Y, ,5,3,29,1625,1700,121787,122087,24,2.2,893.23743,2,0,99,MOWER,27099,1.29814,48,3.18221184
5588,MN,MN,27,55982,4,1,0,4,Y, ,2,3,1,1030,1030,22788,22988,9.1,3.4,921.864905,0,0,99,MOWER,27099,1.29814,48,2.219203484
5589,MN,MN,27,56123,5,1,0,2,Y, ,2,4,39,2245,2245,11688,11888,12.1,5,1146.49919,0,0,101,MURRAY,27101,1.49011,49,2.501435952
5590,MN,MN,27,56001,5,1,0,4,Y, ,3,3,27,1250,1836,121287,121487,8.1,3.8,1071.318034,0,0,103,NICOLLET,27103,1.28152,50,2.104134154
5591,MN,MN,27,56021,5,1,0,2,Y, ,4,4,40,645,645,11988,12188,10.8,4.1,1177.377355,0,0,103,NICOLLET,27103,1.28152,50,2.388762789
5592,MN,MN,27,56082,5,1,0,2,Y, ,4,4,29,1100,1130,121787,121987,4.2,5.1,1177.377355,0,0,103,NICOLLET,27103,1.28152,50,1.458615023
5593,MN,MN,27,56082,5,1,0,7,Y, ,2,4,32,1400,1400,10188,10188,15.7,2.5,1146.49919,0,0,103,NICOLLET,27103,1.28152,50,2.76000994
5594,MN,MN,27,56187,5,1,0,2,Y, ,1,4,26,1908,2000,121587,121787,5.4,6.1,1088.985661,0,0,105,NOBLES,27105,1.49998,51,1.704748092
5596,MN,MN,27,56187,5,1,0,4,Y, ,2,4,35,2115,2115,122887,123087,9.7,4.9,1146.49919,0,0,105,NOBLES,27105,1.49998,51,2.282382386
5597,MN,MN,27,56510,2,1,0,4,Y, ,5,3,29,2200,2200,11288,11488,8.1,4.5,893.23743,0,0,107,NORMAN,27107,1.30372,52,2.104134154
5598,MN,MN,27,56545,2,1,0,4,Y, ,3,3,43,1330,1330,12588,12788,1.6,18.5,1071.318034,0,0,107,NORMAN,27107,1.30372,52,0.530628251
5599,MN,MN,27,56545,2,1,1,3,Y, ,5,3,46,940,940,20288,20288,1.6,12.5,893.23743,0,0,107,NORMAN,27107,1.30372,52,0.530628251
5600,MN,MN,27,55901,4,1,0,4,Y, ,3,3,22,1645,1645,120287,121087,6.4,5.6,1071.318034,0,0,109,OLMSTED,27109,1.27526,53,1.871802177
5601,MN,MN,27,55901,4,1,0,4,Y, ,1,3,34,1800,1915,122787,122987,4.4,9,1024.442902,0,0,109,OLMSTED,27109,1.27526,53,1.504077397
5602,MN,MN,27,55901,4,1,0,1,Y, ,1,3,35,1000,1000,22188,22388,11.2,2.8,1024.442902,0,0,109,OLMSTED,27109,1.27526,53,2.424802726
5603,MN,MN,27,55901,4,1,0,0,Y, ,2,3,37,1545,1515,11188,11388,10,2.9,921.864905,0,0,109,OLMSTED,27109,1.27526,53,2.312535424
5605,MN,MN,27,55901,4,1,0,2,Y, ,5,3,44,1600,1600,12788,12988,8,4.5,893.23743,0,0,109,OLMSTED,27109,1.27526,53,2.091864062
5606,MN,MN,27,55901,4,1,0,2,Y, ,5,3,45,2100,2030,12688,12888,2.3,10.8,893.23743,0,0,109,OLMSTED,27109,1.27526,53,0.875468737
5609,MN,MN,27,55901,4,1,0,1,Y, ,3,3,2,811,1340,30388,30388,4.1,6.3,1071.318034,0,0,109,OLMSTED,27109,1.27526,53,1.435084525
5610,MN,MN,27,55902,4,1,0,2,Y, ,5,3,41,1400,1415,11788,11988,1.1,16.5,893.23743,0,0,109,OLMSTED,27109,1.27526,53,0.182321557
5612,MN,MN,27,55904,4,1,1,3,Y, ,5,3,34,2200,1300,122287,122587,1.1,24.1,893.23743,0,0,109,OLMSTED,27109,1.27526,53,0.182321557
5613,MN,MN,27,55904,4,1,0,4,Y, ,5,3,36,1330,1200,123087,10188,2.9,11.3,893.23743,0,0,109,OLMSTED,27109,1.27526,53,1.098612289
5615,MN,MN,27,55904,4,1,0,2,Y, ,5,3,40,700,700,12088,12288,7.8,4.5,893.23743,0,0,109,OLMSTED,27109,1.27526,53,2.066862759
5616,MN,MN,27,55904,4,1,0,4,Y, ,1,3,41,630,633,11788,11988,3.8,6.5,1024.442902,0,0,109,OLMSTED,27109,1.27526,53,1.360976553
5618,MN,MN,27,55904,4,1,0,4,Y, ,1,3,44,2200,2200,12088,12288,2.9,10.8,1024.442902,0,0,109,OLMSTED,27109,1.27526,53,1.098612289
5619,MN,MN,27,55904,4,5,1,3,N, ,2,3,46,600,600,20288,21188,1.7,16.6,921.864905,0,0,109,OLMSTED,27109,1.27526,53,0.587786665
5621,MN,MN,27,55932,4,1,0,4,N, ,5,3,34,700,700,122387,122587,9.4,4.1,893.23743,0,0,109,OLMSTED,27109,1.27526,53,2.251291799
5622,MN,MN,27,55976,4,1,1,3,N, ,2,3,24,2030,2200,121287,121487,0.6,29.1,921.864905,0,0,109,OLMSTED,27109,1.27526,53,-0.356674944
5624,MN,MN,27,56515,2,1,1,3,N, ,3,3,35,700,700,21988,22188,1.1,49.1,1071.318034,0,0,111,OTTER TAIL,27111,0.814867,54,0.182321557
5625,MN,MN,27,56537,2,1,1,3,Y, ,5,3,30,2030,2230,21088,21288,2.1,18.7,893.23743,0,0,111,OTTER TAIL,27111,0.814867,54,0.78845736
5627,MN,MN,27,56567,2,1,1,3,N, ,2,3,32,800,800,122887,123087,12.6,3.7,921.864905,0,0,111,OTTER TAIL,27111,0.814867,54,2.541601993
5628,MN,MN,27,56572,2,1,0,4,Y, ,3,3,24,700,700,121387,121587,3.2,7,1071.318034,0,0,111,OTTER TAIL,27111,0.814867,54,1.193922468
5629,MN,MN,27,56586,2,1,0,4,Y, ,1,3,38,900,900,122887,123087,4.2,7.6,1024.442902,0,0,111,OTTER TAIL,27111,0.814867,54,1.458615023
5631,MN,MN,27,56701,2,1,1,3,Y, ,2,4,28,2000,2000,22088,22288,3.7,7.6,1146.49919,0,0,113,PENNINGTON,27113,0.928646,55,1.335001067
5634,MN,MN,27,55063,5,1,0,2,Y, ,2,4,45,1858,1900,12688,12888,4.1,22.8,1146.49919,0,0,115,PINE,27115,0.849343,56,1.435084525
5636,MN,MN,27,55704,5,1,0,4,Y, ,3,4,35,930,815,122287,122587,1.9,18.2,1214.922779,0,0,115,PINE,27115,0.849343,56,0.693147181
5637,MN,MN,27,55704,5,1,1,3,Y, ,1,4,36,1415,1415,122687,122887,1.2,32,1088.985661,0,0,115,PINE,27115,0.849343,56,0.262364264
5638,MN,MN,27,55767,5,1,0,5,Y, ,1,4,28,1130,1130,121987,122187,1.2,17.1,1088.985661,0,0,115,PINE,27115,0.849343,56,0.262364264
5640,MN,MN,27,56144,5,1,0,4,Y, ,1,3,22,740,746,120287,121187,9.4,4.4,1024.442902,0,0,117,PIPESTONE,27117,1.61382,57,2.251291799
5641,MN,MN,27,56164,5,2,0,4,Y, ,5,3,23,1025,1025,121287,121487,1.7,11.6,893.23743,0,0,117,PIPESTONE,27117,1.61382,57,0.587786665
5642,MN,MN,27,56164,5,2,0,4,Y, ,2,3,31,1845,1844,10188,10188,12.1,3.3,921.864905,0,0,117,PIPESTONE,27117,1.61382,57,2.501435952
5643,MN,MN,27,56164,5,1,1,3,Y, ,4,3,41,1900,1930,11988,12188,4.3,7,990.411554,0,0,117,PIPESTONE,27117,1.61382,57,1.481604541
5644,MN,MN,27,56540,2,1,0,4,Y, ,1,3,24,900,1030,121387,121587,6.9,4.1,1024.442902,0,0,119,POLK,27119,1.30488,58,1.945910149
5645,MN,MN,27,56556,2,1,1,7,Y, ,2,3,26,1400,1400,10188,10188,1.4,28.6,921.864905,0,0,119,POLK,27119,1.30488,58,0.405465108
5646,MN,MN,27,56684,2,1,1,1,N, ,1,3,34,1900,1845,122687,122887,2.5,9.3,1024.442902,0,0,119,POLK,27119,1.30488,58,0.955511445
5647,MN,MN,27,56716,2,1,0,2,Y, ,4,3,1,1700,1700,22388,22588,9.6,4.1,990.411554,0,0,119,POLK,27119,1.30488,58,2.272125886
5648,MN,MN,27,56334,5,1,0,2,Y, ,2,4,35,1800,1800,122887,123087,3.8,8.7,1146.49919,0,0,121,POPE,27121,1.32465,59,1.360976553
5649,MN,MN,27,56381,5,1,0,4,Y, ,3,4,34,1930,1945,122787,122987,3.4,10.8,1214.922779,0,0,121,POPE,27121,1.32465,59,1.252762968
5650,MN,MN,27,55101,3,1,0,4,Y, ,2,5,27,1630,1800,121387,121587,6.8,4.7,2246.96884,1,0,123,RAMSEY,27123,0.658327,60,1.931521412
5651,MN,MN,27,55101,3,1,0,4,Y, ,4,5,34,700,700,122887,123087,3.6,9.8,2314.365189,0,0,123,RAMSEY,27123,0.658327,60,1.30833282
5652,MN,MN,27,55102,3,1,0,4,Y, ,3,5,31,1430,830,121987,122387,2.2,12.3,2119.396234,0,0,123,RAMSEY,27123,0.658327,60,0.832909123
5653,MN,MN,27,55102,3,2,0,4,Y, ,3,5,49,2200,1700,20288,20288,2.6,8.1,2119.396234,0,0,123,RAMSEY,27123,0.658327,60,0.993251773
5654,MN,MN,27,55103,3,1,0,4,Y, ,4,5,25,1600,1605,121287,121687,2.1,12.5,2314.365189,0,0,123,RAMSEY,27123,0.658327,60,0.78845736
5655,MN,MN,27,55105,3,1,0,4,Y, ,1,5,34,2300,800,122887,123187,7,5.2,2116.561544,0,0,123,RAMSEY,27123,0.658327,60,1.960094784
5656,MN,MN,27,55105,3,1,0,4,Y, ,1,5,45,1730,1730,12688,12888,1.2,19.6,2116.561544,0,0,123,RAMSEY,27123,0.658327,60,0.262364264
5657,MN,MN,27,55106,3,1,0,4,Y, ,1,2,22,947,1301,122187,122387,3.8,9,485.435931,1,0,123,RAMSEY,27123,0.658327,60,1.360976553
5658,MN,MN,27,55106,3,1,0,4,Y, ,3,5,30,1200,1200,11188,11388,3.5,6.4,2119.396234,0,0,123,RAMSEY,27123,0.658327,60,1.280933845
5659,MN,MN,27,55106,3,1,0,2,Y, ,1,5,39,2000,2200,12688,12888,4.2,6.8,2116.561544,0,0,123,RAMSEY,27123,0.658327,60,1.458615023
5660,MN,MN,27,55107,3,2,1,1,Y, ,3,5,26,900,900,121487,121687,1.6,19.8,2119.396234,0,0,123,RAMSEY,27123,0.658327,60,0.530628251
5661,MN,MN,27,55107,3,1,1,3,Y, ,1,5,45,1430,930,12788,12988,2.8,9.6,2116.561544,0,0,123,RAMSEY,27123,0.658327,60,1.064710737
5662,MN,MN,27,55108,3,1,0,7,Y, ,3,5,41,2000,2000,12188,12388,8.6,4.2,2119.396234,0,0,123,RAMSEY,27123,0.658327,60,2.163323026
5663,MN,MN,27,55108,3,1,0,4,Y, ,5,5,44,1025,2355,41188,41488,6.2,5,2179.503255,0,0,123,RAMSEY,27123,0.658327,60,1.840549633
5664,MN,MN,27,55109,3,1,0,4,Y, ,4,5,37,705,705,11188,11388,5.2,4.4,2314.365189,0,0,123,RAMSEY,27123,0.658327,60,1.667706821
5667,MN,MN,27,55112,3,1,0,2,Y, ,1,5,2,1201,1530,22488,22688,3.5,6.5,2116.561544,0,0,123,RAMSEY,27123,0.658327,60,1.280933845
5668,MN,MN,27,55113,3,1,0,2,Y, ,5,5,24,1830,1830,121387,121587,5.5,5.3,2179.503255,0,0,123,RAMSEY,27123,0.658327,60,1.722766598
5669,MN,MN,27,55116,3,1,1,1,Y, ,1,5,26,930,930,122887,123087,10.1,11.6,2116.561544,0,0,123,RAMSEY,27123,0.658327,60,2.32238772
5670,MN,MN,27,55116,3,1,0,7,Y, ,4,5,27,1700,1700,12388,12588,5.5,5.2,2314.365189,0,0,123,RAMSEY,27123,0.658327,60,1.722766598
5671,MN,MN,27,55116,3,1,0,2,Y, ,2,5,1,930,930,40488,40488,1.2,17.2,2246.96884,0,0,123,RAMSEY,27123,0.658327,60,0.262364264
5673,MN,MN,27,55119,3,1,0,7,Y, ,3,5,32,616,616,122187,122387,4,9.4,2119.396234,0,0,123,RAMSEY,27123,0.658327,60,1.410986974
5674,MN,MN,27,55119,3,1,0,4,Y, ,3,5,25,1600,1600,122787,122987,3.5,11.3,2119.396234,0,0,123,RAMSEY,27123,0.658327,60,1.280933845
5677,MN,MN,27,55119,3,1,0,1,Y, ,2,5,46,1800,1800,12688,12888,2.7,10,2246.96884,0,0,123,RAMSEY,27123,0.658327,60,1.029619417
5681,MN,MN,27,55126,3,2,0,4,Y, ,4,5,47,2250,2250,20288,20288,1,22.9,2314.365189,0,0,123,RAMSEY,27123,0.658327,60,0.09531018
5683,MN,MN,27,56152,5,1,0,4,Y, ,4,4,25,1300,1330,121287,121487,3.8,6.5,1177.377355,0,0,127,REDWOOD,27127,1.44242,61,1.360976553
5684,MN,MN,27,56214,5,1,0,4,Y, ,3,4,40,1445,1500,12388,12588,8.9,3.7,1214.922779,1,0,127,REDWOOD,27127,1.44242,61,2.197224577
5685,MN,MN,27,56283,5,1,0,2,Y, ,5,4,28,1000,1000,121987,122187,7.4,4.5,1105.956867,0,0,127,REDWOOD,27127,1.44242,61,2.014903021
5686,MN,MN,27,56283,5,1,1,2,Y, ,1,4,27,2000,2100,31688,31888,20.7,2.5,1088.985661,0,0,127,REDWOOD,27127,1.44242,61,3.034952987
