Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
bef9dc78-e223-49fe-85da-890980afa0e2,15458da9-e186-4945-b56f-4a8702020344,Fully Paid,348766,Long Term,712,1351546,10+ years,Home Mortgage,Debt Consolidation,38406.41,15.4,50,16,0,583661,1071004,0,0
7dda4cf4-ecc8-4ff3-9fb9-7f4777c5a6d2,fe285526-b332-4bec-8576-e554224a4962,Charged Off,650826,Long Term,648,1592561,10+ years,Rent,Buy a Car,26409.81,22.2,5,8,0,221939,293018,0,0
a83e1b3c-eca3-4154-a8b7-915bc698cb77,7b3f10eb-6b39-4122-81a4-b4f375d46da9,Fully Paid,420244,Long Term,703,728707,10+ years,Home Mortgage,Debt Consolidation,15424.2,37.1,3,13,0,341335,811558,0,0
9cd7a617-c2ed-4e6b-a515-627a4bf003aa,348d4912-a6b0-4328-aa6e-73caee88c600,Fully Paid,466972,Short Term,722,1442328,10+ years,Home Mortgage,Debt Consolidation,21009.82,38,43,12,0,606290,879736,0,0
6cbaad80-dd77-410c-83b4-16c573c51dd9,c1c626d1-2999-44b7-a488-fb242f8d28bd,Fully Paid,131846,Short Term,730,1518176,6 years,Own Home,Debt Consolidation,14675.6,15.6,7,16,0,118617,164890,0,0
2b000527-43e2-4c0e-9f8c-9adb90248e67,a6793f8e-40f4-4717-b48f-e707acc56be0,Fully Paid,304722,Short Term,731,558942,4 years,Rent,Debt Consolidation,8477.23,16.4,52,5,0,453473,1039742,0,0
6e9eb28c-d0e9-4110-bcf2-49cc82feaeb2,5ba3fc10-5312-4a91-8c35-6c4742c04b4a,Fully Paid,176660,Long Term,705,1844444,< 1 year,Home Mortgage,Business Loan,23347.58,28.9,14,16,0,1009394,2850672,0,0
9baefe4e-d64e-4db9-a303-5ad61a7b7381,c18b046c-c153-4f10-8f20-b6c56355dcd3,Charged Off,220528,Short Term,664,914185,3 years,Rent,Other,13103.35,32.5,6,8,0,78261,187594,0,0
fc521f0d-5614-4f9b-baf3-cd38f2a0f1fe,2f7072c8-2f35-4601-9bfb-15b4a3c3b821,Fully Paid,179036,Short Term,,,7 years,Home Mortgage,Debt Consolidation,29207.18,21.5,NA,16,0,587689,1283942,0,0
06a5be1e-b46b-44af-88f6-6ca12dd943ef,61279878-b0af-43e9-8d2a-12677c7af7f6,Fully Paid,133100,Short Term,,,n/a,Own Home,Debt Consolidation,7548.89,28.1,NA,7,0,195111,430298,0,0
0b32cf88-c092-4ae3-845f-63b94cb3eb89,5baceee3-78d0-4ef7-af55-28b6dd72089d,Fully Paid,448624,Long Term,709,1356068,7 years,Rent,Debt Consolidation,15594.82,23.4,NA,6,0,219488,531696,0,0
5e37583d-24c6-4c45-b236-8bfa65caa3e8,f4720df9-8034-46d2-95cc-0b116c744d92,Fully Paid,460372,Long Term,701,1322153,10+ years,Home Mortgage,Debt Consolidation,10103.44,13.5,72,8,0,208354,334620,0,0
d7130112-5bf7-4471-8416-6a28de892dc7,a1f66da4-ba46-450c-9490-b42e54177fac,Fully Paid,233332,Short Term,724,921272,10+ years,Home Mortgage,Debt Consolidation,12437.21,17,34,10,0,123120,304612,0,0
d21a4bc0-2c19-442c-8429-84086bfb38a5,cb33032d-3fad-4c2b-be9a-7d71515e09ac,Fully Paid,440572,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,26634.58,17.3,NA,10,0,1229167,1581382,0,0
8c28599f-12a0-4874-84be-365283c910bf,59fd5dec-c5c8-48ee-aef6-c41d6a2bad80,Fully Paid,281138,Short Term,,,3 years,Rent,Debt Consolidation,21366.45,12.9,64,10,0,121809,476498,0,0
566ac1e5-7b09-42ff-a39c-c6cb7e0fdd60,46b21afc-7bde-4d1c-93f9-7de14ec52b12,Fully Paid,99999999,Short Term,736,2649094,10+ years,Home Mortgage,Debt Consolidation,51657.39,28,34,22,0,699067,1140062,0,0
cb5a08fa-2ecf-49bf-bf7b-7033ef9aab72,74181236-8090-46e6-8ff5-345636aaf806,Fully Paid,99999999,Short Term,738,1223030,4 years,Home Mortgage,Debt Consolidation,16714.49,27,59,12,0,419482,1029050,0,0
70624ef2-7eb7-4961-a169-5080559b636b,366c3cf0-cf9a-4fbf-8e42-c3e6a16af8a8,Fully Paid,144848,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,4193.11,12.3,26,7,1,123785,528880,1,0
215a0be5-f799-41df-bda7-e847c3fd95a1,03e5d6ac-db4c-43de-b896-d20c77d8c56d,Fully Paid,99999999,Short Term,749,1025981,7 years,Home Mortgage,Debt Consolidation,19151.62,13.1,NA,8,0,144267,431640,0,0
6c20d6b9-3b43-4a29-9219-492baac97213,b0bba69d-dc08-4e12-9098-cf375be2b9ee,Charged Off,380314,Long Term,,,7 years,Home Mortgage,Debt Consolidation,32346.36,17.5,NA,12,0,380893,598422,0,0
a1583021-ba7e-4b83-9c25-bc63bfb7d3f2,c06a4fdd-4893-49a3-bf19-b9af1d23e97f,Fully Paid,174284,Short Term,751,1625678,10+ years,Home Mortgage,Buy a Car,9916.67,34.2,NA,17,0,145559,3064402,0,0
949ed6bf-2075-4013-99d8-d4740c6d97a9,fc0054df-047a-4a37-a3d3-16147bceac69,Fully Paid,553080,Long Term,657,2178122,10+ years,Home Mortgage,Debt Consolidation,24631.03,16.4,62,9,0,605302,787512,0,0
4e9303c8-6312-4de3-8c32-87445eb44132,3fc8fb61-574e-42c4-a9ce-6e5bb3b6dd60,Fully Paid,77506,Short Term,,,3 years,Own Home,Debt Consolidation,26428.62,23,51,9,0,393167,701448,0,0
fe2685cc-2442-4bcc-9927-75c99a58638d,99d451ca-47a0-46f6-bf98-19511d43891d,Fully Paid,234102,Short Term,728,1141710,10+ years,Rent,Debt Consolidation,5423.17,17,NA,6,0,124146,151932,0,0
3dcac6f6-4e44-40f2-baf5-47b01b4bbe00,4d450bf0-9372-4462-8e7b-21922366b1d5,Fully Paid,163548,Short Term,739,405859,10+ years,Rent,Debt Consolidation,4160.05,12.4,66,11,1,63460,247390,1,0
eb818c1e-8b5f-48ed-aa2e-5abededc10cd,c4470d10-a92a-406d-b5c7-2860bacd9041,Fully Paid,295966,Short Term,,,4 years,Home Mortgage,Debt Consolidation,6380.01,29,NA,6,0,263644,444356,0,0
a1fa2b55-1884-41d0-8c7d-1b6fcbb6ece9,05f78068-1064-46ed-9463-01a574e96196,Fully Paid,219648,Long Term,681,777822,3 years,Rent,Debt Consolidation,8232.13,14,NA,5,0,43833,131846,0,0
fb2f3cfe-d08b-43e4-9c6d-5da283f8b827,703264c2-e077-4081-934a-b1c320c2092e,Fully Paid,181192,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,14566.73,20.2,38,8,0,138700,176682,0,0
3e892fba-e1af-4fd9-b41f-32b5f962eba9,167f6b3b-11c3-424f-b2e7-8765fb05e6a2,Fully Paid,262284,Short Term,738,1653589,6 years,Rent,Other,19705.09,9.3,NA,10,0,389804,732710,0,0
8998c928-a066-4b8d-8c5c-5265cce415f8,9afc8fec-2360-42e4-93b9-c3746f342218,Fully Paid,66770,Short Term,733,358701,n/a,Rent,Debt Consolidation,4573.49,19.4,NA,8,0,121410,182336,0,0
da8d7156-c15b-4b13-933b-29ab02e6fbba,687a242e-2127-45af-a616-8b869244a464,Fully Paid,328944,Short Term,663,1231048,< 1 year,Rent,Debt Consolidation,25954.57,22.5,27,17,0,205523,401302,0,0
15e1fc53-dfd9-477a-b4df-3927a32b12a6,09fc9d20-236f-40e6-b388-c714337c319e,Fully Paid,288508,Short Term,661,808583,7 years,Home Mortgage,Debt Consolidation,3591.38,11.4,1,4,0,102714,172106,0,0
813ba684-60e8-4029-9d3b-e615bc94df27,26853fe1-2a98-4852-8ec6-8946ab8c223e,Charged Off,173492,Short Term,728,561906,3 years,Rent,Debt Consolidation,7258,23.6,NA,5,0,229178,305008,0,0
7b2c0742-bdb5-4a7d-ae31-ff4cb321cfb5,0e2a24d3-2cb5-4a11-8a49-81fc770a2d63,Charged Off,131384,Short Term,739,945630,1 year,Rent,Debt Consolidation,23483.24,18.3,NA,9,0,157662,310992,0,0
bdd0c682-8882-45b3-9c51-f13033ce57e5,57d5e3fa-bd51-4ef4-8251-83cc8eb4f7cc,Fully Paid,649374,Short Term,675,1682469,3 years,Rent,Debt Consolidation,33088.5,18,40,20,0,261098,439428,0,0
56c57a39-da9b-4835-956c-678a5338c322,c33ac172-49f7-4766-8e8c-858621ab4f33,Fully Paid,772024,Short Term,723,2908748,1 year,Home Mortgage,Debt Consolidation,34662.65,12,NA,17,1,572812,741070,1,0
0684e532-97ae-42b2-896d-f445f086caca,db3c9de4-ae89-4796-8fa6-42aab7e2654f,Charged Off,26708,Short Term,7150,192166,2 years,Rent,Debt Consolidation,1326.01,12.7,6,4,0,15409,283250,0,0
09997824-a068-4fb6-85dd-3ee8d6c0b532,98fbe987-4102-4f0e-91c3-19f7e80e1f08,Fully Paid,322740,Short Term,717,1765290,10+ years,Home Mortgage,Debt Consolidation,43985,20.7,NA,16,1,446329,891022,1,0
ab35eef5-e662-4599-85d6-522515b1ab60,1ef230bc-76eb-4c7c-92f0-35d92fd0492c,Fully Paid,223608,Short Term,739,869022,3 years,Home Mortgage,Debt Consolidation,12745.58,12.4,NA,9,0,195700,272690,0,0
14de96b6-e3ca-4070-9583-86823f922cea,f738301c-62e3-45b7-a7e6-73f78887096d,Fully Paid,182358,Short Term,724,648508,3 years,Home Mortgage,other,7133.55,35.4,NA,14,0,74860,291852,0,0
3e0bfb9b-166d-452c-82ea-e153b2f0ef7c,8e2c22a7-51dc-4cfa-9739-d2222d7a7854,Charged Off,557040,Short Term,6400,1828104,4 years,Rent,Other,18281.04,19.2,NA,4,0,123557,364980,0,0
43c9894b-0999-49a7-aaee-a7a8e9a511b6,7e83d1cc-ea59-4db8-9b3a-01ed5a1ec4dc,Fully Paid,94358,Short Term,681,379050,n/a,Rent,Debt Consolidation,2577.54,7,51,7,0,47861,179916,0,0
9f6b6bf8-9989-45df-8937-dc47584e4947,ac1a7711-2b3b-4f33-b288-0f8fccbb0a19,Fully Paid,549450,Short Term,728,2372625,1 year,Rent,Debt Consolidation,26098.97,21.7,46,10,0,574218,1183050,0,0
15a7f4ea-627d-4a66-aab2-fa9db02d119d,fb23508f-e762-496e-a854-97f15d806254,Fully Paid,628144,Long Term,,,1 year,Rent,Debt Consolidation,19793.44,22.5,32,6,0,298566,909744,0,0
8ab73b1d-f497-4246-9233-fc376faec5d6,6d28365f-17e9-4206-bb3f-0613285ad791,Fully Paid,99999999,Short Term,730,965770,10+ years,Home Mortgage,Debt Consolidation,23822.2,20.9,NA,15,0,462555,577126,0,0
c78a31d9-f438-4873-b215-2a7e49b77b74,8ff8af7c-4658-467d-96b4-06f68a9fc489,Fully Paid,263846,Short Term,724,759544,2 years,Rent,Debt Consolidation,13355.29,12.5,25,10,0,123253,248622,0,0
ef76759b-b0d7-4a96-9a54-8908a159cf4d,6d0d9fe9-e992-4521-819b-6342246f0104,Fully Paid,189310,Short Term,735,488262,10+ years,Rent,Debt Consolidation,12816.83,22.5,71,13,0,247608,666754,0,0
791599dd-9c7b-4f9b-b41b-c211d4c55e56,b1c928bd-4928-4df6-bb56-7a0d94489226,Fully Paid,199914,Short Term,,,5 years,Rent,Debt Consolidation,10356.33,12.4,NA,7,0,274512,810854,0,0
8f4806d3-c991-4fa0-8e69-3ea78614f6a3,197faede-c725-430a-bcdb-68c97625af7c,Fully Paid,545006,Long Term,716,1331444,3 years,Home Mortgage,Debt Consolidation,32842.64,22.4,NA,7,0,640642,772706,0,0
290aee49-4427-42ef-817c-7129ea77f269,80396301-b0ac-417c-8e58-faf83f80a07e,Fully Paid,371822,Long Term,731,2198110,6 years,Home Mortgage,Debt Consolidation,34803.25,18.5,50,10,0,154242,391666,0,0
7b424659-1283-4126-9280-7fe6072cd49f,4bba7bfc-965b-4648-915e-54ca7e32e759,Fully Paid,337040,Short Term,724,1086667,10+ years,Rent,Debt Consolidation,9598.99,13.6,NA,5,0,344014,435798,0,0
f6e5b387-d280-4868-b230-bbf02813649a,145c77a3-a407-4161-85f8-67ae951a35f1,Fully Paid,240328,Short Term,696,1124496,< 1 year,Home Mortgage,Debt Consolidation,29611.69,17.2,2,13,0,294728,689436,0,0
4d16abce-8e40-4b51-8173-2ada1234c723,1bb59090-ee78-45ba-8568-f66da087d5d8,Charged Off,68662,Short Term,7200,807595,1 year,Rent,Debt Consolidation,26179.91,9.5,NA,15,0,204079,283338,0,0
a5d1a57a-2026-4b98-b91a-1b920bc9d1fb,93ca1f42-39fb-4fff-b665-cc68d2d4e422,Charged Off,414194,Long Term,713,797012,7 years,Rent,Debt Consolidation,20987.78,9.6,NA,13,0,246430,458018,0,0
c1ffca36-e48e-404b-adc3-90bbe4727f9b,b64f1334-0b0e-46d9-b4b0-7de2eb2f81fb,Fully Paid,352462,Long Term,721,2187850,4 years,Home Mortgage,Debt Consolidation,40839.74,21.8,68,14,1,208240,339130,0,1
8662f849-9f7f-4d92-b43b-f67418bb1603,32d66015-938a-4bb7-8f96-2d7ce8b2e476,Fully Paid,675048,Short Term,732,2444806,10+ years,Rent,Debt Consolidation,27504.02,16,33,8,0,268964,339636,0,0
02502737-ca73-4e68-a4a5-40984d8e3d21,1fb2387f-9ed7-4978-9cdc-79b46bbb7eda,Fully Paid,620620,Short Term,712,1835058,8 years,Rent,Debt Consolidation,27372.92,16.8,NA,10,0,592800,825000,0,0
f794ae28-0f84-4782-9cd2-916bdf678534,c5aebfd0-7545-4d98-8875-bc835da4f9d4,Fully Paid,313874,Short Term,742,2129919,7 years,Rent,Debt Consolidation,24316.58,12.6,NA,8,0,336642,508882,0,0
3ac08c05-5128-4137-964f-3a10d1e4b999,90b6a3db-4808-4131-a0d1-5dbbb66af4d4,Fully Paid,474144,Long Term,657,1139601,7 years,Home Mortgage,Debt Consolidation,23457.02,18.7,23,19,0,270921,637582,0,0
fb60896f-b2b6-4dd4-abbb-832bfa428c80,bb51fa53-de03-452c-9642-e794fec1a9ae,Fully Paid,120912,Short Term,735,801154,4 years,Rent,Debt Consolidation,4406.29,14.4,13,11,1,97622,359986,0,1
54f74093-112e-4098-80f6-0ac931e9f5b1,ab53ab60-b284-45b4-965b-2dc5dd87d3bf,Charged Off,103686,Short Term,,,10+ years,Rent,Debt Consolidation,9779.87,9.4,NA,12,0,114152,380864,0,0
2895fdaa-d8f1-40f4-a3c9-f1bc83c3941a,50511f43-9a8f-4e9b-8e69-0f7cbcd7fbea,Fully Paid,440660,Short Term,,,7 years,Own Home,Debt Consolidation,17442.95,12.1,15,9,0,273885,592746,0,0
d0c3bb6f-5934-465c-828b-92eadc739455,d351c139-4aa5-4ff6-a0da-7fbf467fd80c,Fully Paid,448404,Long Term,717,968145,8 years,Home Mortgage,Debt Consolidation,17265.3,24.7,7,12,0,583661,1132010,0,0
934a26be-0262-487b-bba0-c3859a6c627a,92c8d2cf-9e0c-4c29-898e-2a191f1045d1,Fully Paid,99999999,Short Term,704,1236444,< 1 year,Home Mortgage,Medical Bills,31323.21,14.6,NA,17,0,272460,486112,0,0
22df2053-db48-4a63-ae39-019ee0bbf040,cf835aa5-6820-4152-80d5-4d0aa3507bc5,Fully Paid,78034,Short Term,732,936130,1 year,Home Mortgage,Home Improvements,1739.64,13,NA,2,0,39615,82368,0,0
0b15976c-9145-47a5-87aa-709e99c74ef7,b701c72f-a67a-4bb0-85b0-a48287ab8e9f,Charged Off,326084,Short Term,,,n/a,Home Mortgage,Home Improvements,15112.98,46.2,NA,13,0,677445,71309216,0,0
f399a36e-edac-4751-875f-566097f6e92e,b66d5ba5-f729-4282-93cf-83ec060a4088,Charged Off,115434,Short Term,7370,722019,n/a,Home Mortgage,Buy a Car,17749.61,21.4,39,7,0,798,306350,0,0
5b062d06-2fd4-45e2-b0dd-f99f6405b7a2,70b37d05-48fc-4079-8567-f09dfe69d22d,Fully Paid,264946,Short Term,746,858078,< 1 year,Own Home,Debt Consolidation,11155.09,13.7,NA,11,0,57437,588522,0,0
53dbf18a-5611-49f6-8d5a-663b64c7e0a9,90e43776-79d2-45c4-ad89-13b148c95e4d,Fully Paid,254034,Short Term,674,1304198,3 years,Rent,Debt Consolidation,35539.31,12.7,49,12,0,43852,280588,0,0
049f23bc-d8c6-4e07-b7a9-ae749bccd942,18ca1522-d603-4b4e-811b-ecdfb2d249b3,Fully Paid,146322,Short Term,704,595384,8 years,Rent,Debt Consolidation,6499.52,10,NA,14,0,149549,335610,0,0
6fc0c397-64b9-404a-9edc-17ddb36d6044,39e68e74-15af-406c-a32f-6a4546a90154,Fully Paid,687170,Short Term,734,2132788,10+ years,Home Mortgage,Debt Consolidation,58829.13,18.5,69,20,0,826804,2849242,0,0
1c44abab-2c24-49ea-97b8-c2037cc9eb5d,c964919c-8f7f-4872-a8e0-b9110349b22a,Charged Off,220858,Long Term,7040,1907410,2 years,Rent,Business Loan,20504.61,12.3,20,9,0,92872,185416,0,0
b21a62a2-6f17-4980-ac74-8f45d043983b,cb6a4ea4-83ec-4185-a9dd-0fc472450fb2,Fully Paid,429880,Short Term,748,1949115,10+ years,Home Mortgage,Debt Consolidation,22252.42,22.2,NA,22,0,302575,1283348,0,0
296094fb-3403-4dff-af07-04912c23faf6,69a39e2e-a3cc-45fc-b256-a72aac52e928,Fully Paid,343200,Long Term,726,1389375,10+ years,Home Mortgage,other,16440.89,23.2,NA,7,0,355661,591690,0,0
fe6a2a54-5cb5-4755-8273-9ee290a03223,c36b7534-1046-46a9-941b-c6fbd137676a,Fully Paid,194920,Short Term,740,1253145,2 years,Rent,Debt Consolidation,19423.7,12,20,13,0,215517,572374,0,0
8a1052e8-d373-46fa-aa99-b3fb700254f2,fe551c0b-7e40-4258-b9f3-357ce95dccb6,Charged Off,178156,Short Term,,,2 years,Own Home,Home Improvements,12955.91,20.4,NA,19,0,271035,2149510,0,0
a9a8d465-a139-4d3a-96c8-b934d27d0eb7,c5fe1722-fe80-4e3b-bd50-26f49068b3ef,Fully Paid,159962,Short Term,747,690764,1 year,Rent,Buy a Car,8001.47,17.2,NA,7,0,232940,322256,0,0
f1f5c935-4f92-49df-8734-d46ff6296a75,8c3e2b19-860e-4367-8aae-12d03200e05e,Fully Paid,358688,Long Term,721,1770173,4 years,Rent,Debt Consolidation,36288.29,13.9,NA,14,0,160816,694826,0,0
1c771d2b-8f79-49aa-8705-10aad5123f2d,cb87b478-27fd-42bc-9324-57e044dbbe17,Fully Paid,661716,Long Term,717,1619199,10+ years,Home Mortgage,Debt Consolidation,35757.24,19.7,5,15,0,568784,1081410,0,0
f444187b-2c02-4b66-b9fb-c79132d4177f,146f1b5b-8372-4ead-a912-8a5a166d7593,Fully Paid,698236,Short Term,747,3203514,10+ years,Home Mortgage,Debt Consolidation,24159.83,21.6,NA,17,0,446424,1872838,0,0
7b8be317-a50e-40ce-9563-3278161c69d4,33ea67f5-abd0-4a59-9e22-0525e226c7cb,Fully Paid,222662,Short Term,716,1538392,5 years,Home Mortgage,Debt Consolidation,19358.15,16.4,NA,10,0,284582,338316,0,0
81c0e4f1-9c04-4285-87e2-2f4ffdb29162,277ce792-7895-4df7-ae9b-6349b7e48261,Fully Paid,440044,Short Term,745,1900190,6 years,Own Home,Debt Consolidation,24860.74,20.6,33,10,0,66120,204732,0,0
b0658535-12ce-4ada-a801-17b2e1d1b31d,a4a5ad5b-bc2a-4c16-aff0-f14baf1ec1d6,Charged Off,556292,Short Term,7290,1683400,10+ years,Rent,Debt Consolidation,24830.34,19.9,51,8,0,483968,706684,0,0
0b95b96b-0b61-44a2-8dbd-95676319583f,1c7ced74-b1c5-4728-b25c-f69ddfa5a060,Fully Paid,225192,Short Term,710,1166904,8 years,Home Mortgage,Debt Consolidation,10307.69,20.1,45,14,0,431319,603174,0,0
719e3498-ed44-4caf-8f7d-6b2465fe8d24,66ed9248-b192-4286-8b87-13fe055cdf92,Fully Paid,358688,Short Term,729,1161660,4 years,Home Mortgage,Debt Consolidation,7783.16,23.2,12,11,0,278882,767008,0,0
5a0f3120-5e2b-4992-962f-bfd6d33e3b91,5757e8a3-0615-4fb7-9033-7cae3458aa6f,Fully Paid,450208,Long Term,738,4374180,10+ years,Own Home,other,44033.45,22.6,NA,14,0,2693554,6900146,0,0
364658a0-0bc0-4393-bc52-0f0e3fb3afa2,b5122a31-c91e-461d-b678-8215eeacc69c,Fully Paid,133848,Short Term,750,2620176,10+ years,Home Mortgage,Debt Consolidation,6681.54,25,NA,14,0,870504,14822676,0,0
bacb4e7c-25f0-4c4d-91f7-ff4ed66da8a2,d93d5503-1a71-4160-a04d-9f75f01d863e,Fully Paid,453508,Short Term,,,10+ years,Own Home,Debt Consolidation,35435.76,33.5,NA,16,0,477869,1808202,0,0
19dadfa4-471d-4d3e-9a19-e15dfe02da06,0820ef0b-c1d9-40a1-ad87-225e7cfc72f5,Fully Paid,528836,Short Term,718,1140912,5 years,Rent,Debt Consolidation,19899.65,13.9,NA,11,0,272403,517066,0,0
c30062e4-078f-4023-b799-4c6edc7cabb6,1f76e90b-5417-497a-b134-8f4d2478f3f0,Fully Paid,261140,Short Term,,,< 1 year,Home Mortgage,Debt Consolidation,13720.28,42.7,19,8,0,147307,245784,0,0
edb7bbba-aae3-44b5-af7f-fd4b0b0a0a20,f36523d1-3060-47e1-be7c-33ff7abca005,Fully Paid,219846,Short Term,711,572451,1 year,Rent,Debt Consolidation,13118.74,12.8,10,10,0,113525,150216,0,0
89ca5d47-38f4-4fbe-8fa1-a712c9b53e5b,04facb53-8f64-4aea-980c-3a3febb0dbe3,Fully Paid,200882,Long Term,672,1044639,5 years,Home Mortgage,Debt Consolidation,19499.7,12.1,NA,14,0,231876,334774,0,0
7c07069b-ed2d-46b2-8135-6dd184ab7030,01f8453b-bc09-413c-aef9-fbded7f9d375,Charged Off,165616,Long Term,740,1087009,5 years,Home Mortgage,Home Improvements,4212.3,15.2,NA,4,0,24054,66286,0,0
19332657-da61-4aaa-a1d4-eb0ad43279a3,ca3c336d-32c3-4cf4-bbad-4967f3e60eb8,Fully Paid,445588,Long Term,,,2 years,Home Mortgage,Debt Consolidation,26681.32,23.1,NA,8,0,220267,378972,0,0
e423a371-84a4-4e1b-a107-824ba9cdde0e,4c9d4eae-19ea-43cd-bc45-6c35c0cbc8ee,Fully Paid,219208,Short Term,745,1448275,1 year,Home Mortgage,Debt Consolidation,17499.95,13.8,NA,10,0,391457,1076614,0,0
2521accb-8c92-4891-b382-4af663ae647e,c02351cb-9530-4340-b05f-8621040428f9,Fully Paid,99616,Short Term,741,1926467,4 years,Home Mortgage,Debt Consolidation,10964.71,22,0,6,0,22515,30316,0,0
c4b3a79e-506c-4b07-868c-e577426058f5,6a6d91c6-e8ff-4ad2-9207-78f886ccba91,Charged Off,261734,Short Term,7420,941830,10+ years,Rent,Debt Consolidation,13421.03,17.2,NA,9,0,295830,588566,0,0
89f31314-868e-4239-8008-a27c0c93d460,e2f79824-9225-40cd-bac6-daa068722f29,Fully Paid,323840,Short Term,,,6 years,Home Mortgage,Debt Consolidation,22577.89,23.3,NA,16,0,360791,553322,0,0
eb492c62-bf38-416c-9f94-e34231cca485,0b945b76-a670-4e55-8528-dee971bac49e,Fully Paid,202488,Short Term,687,668002,10+ years,Rent,Debt Consolidation,10799.22,16.3,6,11,0,88521,206250,0,0
7f65478c-b787-4541-8bc1-0754bc7ea79f,5e818401-25c4-42c4-b8c9-4a769945ba71,Fully Paid,760144,Short Term,735,2607199,10+ years,Home Mortgage,Debt Consolidation,48798.08,25.2,NA,9,0,1666984,2188428,0,0
9f3b6b71-2c3c-42e3-a34f-ed0841240205,cb8000e4-3993-4bad-ae0f-533302d4361d,Fully Paid,655138,Short Term,700,1874844,8 years,Home Mortgage,Debt Consolidation,36247.06,15.4,30,19,0,269819,797016,0,0
a7de01cb-ca17-4b88-b2d8-2e570cb68f80,5a2a5685-477e-4470-aa22-aa85467d17ff,Charged Off,142912,Short Term,7110,1060675,10+ years,Rent,Debt Consolidation,6885.6,14.7,NA,7,0,138016,197560,0,0
041cd2dc-b0a3-4fc0-9be1-e4057540a370,bf77fdc1-24fb-427a-9a0d-fe8552ec57fa,Charged Off,224224,Short Term,718,1084425,10+ years,Home Mortgage,Debt Consolidation,23947.79,16.4,NA,17,1,327826,511566,1,0
70913dbf-aca8-454f-a7a4-b66459e52657,e11932bb-38c9-4a31-b470-cf101a5bd5a5,Fully Paid,66836,Short Term,715,692550,3 years,Rent,Business Loan,11831.11,28.3,NA,10,0,423605,638660,0,0
b79034f6-b91a-4294-94ff-861c057ae9b5,bb5aae8a-6389-4583-8aeb-4524cd3c1358,Fully Paid,218988,Short Term,736,1365131,2 years,Rent,Debt Consolidation,14902.65,10.4,NA,11,0,92758,206536,0,0
6296497f-945c-43a1-8194-c96d11107a05,d2b6ea87-e5c3-476e-81e8-65c286318457,Fully Paid,172744,Short Term,725,1398647,10+ years,Rent,Debt Consolidation,6119.14,16.3,5,4,0,149625,319638,0,0
c8ffed19-dfe5-4397-b4d8-eb1f6c8bc806,03e63399-7b68-4979-a4ba-78faf7731cf7,Fully Paid,346478,Long Term,744,2094598,9 years,Home Mortgage,Home Improvements,13806.92,20.5,59,16,4,220704,443652,4,0
5943f96d-2dca-4967-a259-09a467167607,79e9d1de-914a-472f-9384-709afccaa175,Charged Off,106062,Short Term,,,< 1 year,Rent,Debt Consolidation,3417.15,17.7,32,10,1,80940,261074,1,0
3d208f7b-c52e-4fb4-9ea2-b506af63220e,906f970d-681e-4bdd-ad4b-08a0ab9c89a6,Fully Paid,99999999,Long Term,689,845861,10+ years,Home Mortgage,Debt Consolidation,15578.1,32.8,NA,10,0,412623,552354,0,0
bcf2b88d-9157-4c52-a1d7-7761d15b6e31,a2f50f00-44a7-4b19-8d90-99d7590f8537,Charged Off,671946,Long Term,,,7 years,Rent,Debt Consolidation,38760.38,17.3,NA,13,0,880593,1234442,0,0
617e1701-67c7-4599-9ae9-5891a58fec50,96aa1b52-496d-40dd-b2ee-5305559684b6,Charged Off,48488,Short Term,6830,1142166,2 years,Rent,other,13420.46,16.4,29,11,0,169803,768020,0,0
5e512cb7-e071-4310-9c3d-e56205616c86,9e0bf23e-a657-4052-adc3-a9a4e406608d,Fully Paid,332486,Long Term,657,593427,3 years,Rent,Debt Consolidation,5533.75,13.7,43,2,0,198360,286022,0,0
38604a29-37e4-4f9e-9df1-794ddaa0093b,0969ef37-1387-4cf2-bf5a-569fb3510066,Fully Paid,782716,Short Term,703,2510755,4 years,Home Mortgage,Debt Consolidation,36405.9,20.8,NA,8,0,448305,650496,0,0
2cd935a9-a901-4295-8471-9bdcfcec1a38,a72ce732-1028-40bf-be2d-a92d0ad157bc,Fully Paid,133254,Short Term,,,7 years,Home Mortgage,Debt Consolidation,26944.09,21.8,NA,7,0,563217,756558,0,0
b16498ff-b2ce-4818-8e54-a79a5b0b23d9,a66452df-4938-44e9-bf48-1f5f61780dff,Fully Paid,99999999,Short Term,737,3451464,< 1 year,Home Mortgage,Debt Consolidation,22233.23,16.9,24,9,0,374338,539770,0,0
5826e8e8-d49b-448f-bc8f-442c65814ccd,4592eec7-7939-4448-b040-0182f5b85a86,Charged Off,788634,Long Term,683,1731926,10+ years,Home Mortgage,Debt Consolidation,25834.49,30.9,NA,18,0,881524,1883244,0,0
56b911e6-873b-4589-8f54-66668639fb60,5c828bae-028e-4c5c-a1d8-a2748735b6d6,Charged Off,273922,Short Term,7040,1038616,10+ years,Rent,Debt Consolidation,13069.34,16.2,NA,11,0,201970,244882,0,0
